analysis_group_id,event_id,company,ts_code,symbol,event_date,aligned_trade_date,pre_trade_date,source_type,source_types,primary_category,category_tags,title,summary,group_titles_sample,source_url,pdf_url,local_pdf_path,has_pdf,source_count,group_event_count,group_source_count,group_evidence_count,car_status,is_subject_company,is_peer_event,is_pre_listing,is_ipo_listing_related,is_market_trading_related,capital_action_subtype,capital_action_subtype_hits,overlap_event_count_p0_p5,overlap_event_count_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p20,overlap_categories_p0_p20,is_overlap_clean_p0_p5,is_overlap_clean_p0_p20,is_overlap_clean_p0_p60
300098|2013-03-04|其他,85ce076f7b509eac,高新兴,300098.SZ,300098,2013-03-04,2013-03-05,2013-03-01,announcement,announcement,其他,,高新兴自2013年3月4日开市起临时停牌,,高新兴自2013年3月4日开市起临时停牌,https://data.eastmoney.com/notices/detail/300098/AN201303040005760531.html,,,0,1,1,1,1,ok,0,1,0,0,True,,,2,21,29,5,业绩信号|其他|客户/订单|资本动作|风险事件,False,False,False
300638|2021-04-14|其他,5f85f63e54d69457,广和通,300638.SZ,300638,2021-04-14,2021-04-14,2021-04-13,announcement,announcement,其他,,第二届董事会第三十一次会议决议公告,,第二届董事会第三十一次会议决议公告 || 独立董事关于第二届董事会第三十一次会议相关事项的独立意见 || 第二届监事会第二十六次会议决议公告,https://data.eastmoney.com/notices/detail/300638/AN202104141484922679.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,12,26,48,7,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,False,False,False
002313|2018-08-28|业绩信号,1af4bba3b61a69b7,日海智能,002313.SZ,2313,2018-08-28,2018-08-28,2018-08-27,forecast,forecast,业绩信号,业绩信号|产品/技术创新|政策/行业,预增 预计净利润10000-12500万,在支持物联网发展的政策推动下，运营商的NB-IoT网络覆盖不断完善，相关的补贴逐步落地，同时，智慧城市、智能家居、车联网等行业的应用逐步成熟，公司将抓住市场机遇，发挥技术优势和市场渠道优势，预计今年1-9月，业绩将持续增长。业绩增长的原因：1、跟去年同期相比，新增合并芯讯通和龙尚科技；2、公司实施或试点的智慧城市、智慧交通、智慧农业等物联网解决方案均将在下半年陆续交付，营业收入将陆续确认。,预增 预计净利润10000-12500万 || 2018年半年度报告 || 2018年半年度报告摘要,,,,0,1,3,1,3,ok,0,1,0,0,False,,,5,12,30,5,产品/技术创新|其他|客户/订单|资本动作|风险事件,False,False,False
300098|2017-04-22|客户/订单,48e913d904c1df61,高新兴,300098.SZ,300098,2017-04-22,2017-04-24,2017-04-21,announcement,announcement,客户/订单,客户/订单,关于平安深圳视频监控系统三期后端共享平台通用设备项目预中标的提示性公告,,关于平安深圳视频监控系统三期后端共享平台通用设备项目预中标的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201704210521716390.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,2,8,29,3,业绩信号|其他|资本动作,False,False,False
300098|2012-07-05|其他,a191d6d1f65d9b24,高新兴,300098.SZ,300098,2012-07-05,2012-07-05,2012-07-04,announcement,announcement,其他,,关于召开2012年第三次临时股东大会的提示性公告,,关于召开2012年第三次临时股东大会的提示性公告,https://data.eastmoney.com/notices/detail/300098/AN201207050005326567.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,1,3,12,2,业绩信号|其他,False,False,False
002313|2022-01-29|风险事件,844d6edcc0b85b4b,日海智能,002313.SZ,2313,2022-01-29,2022-02-07,2022-01-28,forecast,forecast,风险事件,风险事件|业绩信号|产品/技术创新,扭亏 预计:净利润1700-2500,公司2021年度经营业绩较上年同期实现扭亏为盈，主要原因如下：1、本报告期内，公司在无线通信模组与智能设备业务方面持续优化产品结构，不断补齐产品线、增强竞争力，已形成较为完善的品类布局。公司持续聚焦主业，营业收入稳步增长，产品毛利率增长明显。2、本报告期内，公司加强融资成本管控，优化有息负债结构，扩充外币融资方式，财务费用同比减少明显。3、受疫情及部分财政资金紧张的影响，公司部分项目应收账款回款未达预期，公司基于谨慎性原则对部分可能发生减值的信用资产计提了减值准备。4、报告期内，预计非经常性损益对净利润的影响约为5400万元，主要为各类政府补助。,扭亏 预计:净利润1700-2500 || 扭亏 预计净利润1700-2500万,,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,1,8,1,业绩信号,False,False,False
300098|2020-07-03|其他,ec3fb7d58f37d6bd,高新兴,300098.SZ,300098,2020-07-03,2020-07-03,2020-07-02,announcement,announcement,其他,,关于为控股子公司融资业务提供反担保的公告,,关于为控股子公司融资业务提供反担保的公告 || 第五届董事会第九次会议决议的公告 || 独立董事对相关事项发表的独立意见,https://data.eastmoney.com/notices/detail/300098/AN202007021388990593.html,,,0,1,3,1,3,ok,0,1,0,0,False,,,1,5,16,3,业绩信号|客户/订单|资本动作,False,False,False
603236|2021-02-06|资本动作,07224346e94df09c,移远通信,603236.SH,603236,2021-02-06,2021-02-08,2021-02-05,announcement,announcement,资本动作,资本动作,:持股5%以上股东股份减持计划实施结果的公告,,:持股5%以上股东股份减持计划实施结果的公告,https://data.eastmoney.com/notices/detail/603236/AN202102051459193001.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,0,1,27,1,政策/行业,True,False,False
300590|2017-12-20|产品/技术创新,a7f8e46e2667b883,移为通信,300590.SZ,300590,2017-12-20,2017-12-20,2017-12-19,announcement,announcement,产品/技术创新,产品/技术创新,关于购置募集资金投资项目研发用办公楼的公告,,关于购置募集资金投资项目研发用办公楼的公告,https://data.eastmoney.com/notices/detail/300590/AN201712191067903649.html,,,0,1,1,1,1,ok,1,0,0,0,False,,,3,8,27,3,产品/技术创新|其他|客户/订单,False,False,False
300098|2022-07-29|管理层/投关信号,aa861f4871fcada3,高新兴,300098.SZ,300098,2022-07-29,2022-07-29,2022-07-28,announcement,announcement,管理层/投关信号,管理层/投关信号,2022年7月28日投资者关系活动记录表,,2022年7月28日投资者关系活动记录表,https://data.eastmoney.com/notices/detail/300098/AN202207291576695479.html,,,0,1,1,1,1,ok,0,1,0,0,False,,,0,3,17,2,其他|资本动作,True,False,False
002881|2020-07-16|资本动作,cf5bd28dd6f5e6ba,美格智能,002881.SZ,2881,2020-07-16,2020-07-16,2020-07-15,announcement,announcement,资本动作,资本动作,关于持股5%以上股东减持股份的预披露公告,,关于持股5%以上股东减持股份的预披露公告,https://data.eastmoney.com/notices/detail/002881/AN202007151391852402.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,2,2,11,2,其他|资本动作,False,False,False
300098|2013-05-31|资本动作,7a761e86c7be1427,高新兴,300098.SZ,300098,2013-05-31,2013-05-31,2013-05-30,announcement,announcement,资本动作,资本动作,限制性股票激励计划激励对象名单(调整后)(二〇一三年五月三十日 ),,限制性股票激励计划激励对象名单(调整后)(二〇一三年五月三十日 ) || 广东广信君达律师事务所关于公司调整限制性股票激励计划授予对象及数量的法律意见书 || 监事会关于公司《限制性股票激励计划激励对象名单(调整后)》的核查意见(二〇一三年五月三十日) || 独立董事关于对公司限制性股票激励计划激励对象名单及授予数量进行调整的独立意见,https://data.eastmoney.com/notices/detail/300098/AN201305300003316879.html,,,0,1,4,1,4,ok,0,1,0,0,False,股权激励/员工持股,股权激励/员工持股,1,3,15,2,其他|资本动作,False,False,False
002881|2024-08-03|资本动作,c83ea3c7e4f8bbbf,美格智能,002881.SZ,2881,2024-08-03,2024-08-05,2024-08-02,repurchase,repurchase,资本动作,资本动作,回购 实施 金额=27280840.8,,回购 实施 金额=27280840.8 || 关于公司控股股东部分股份解除质押及质押的公告 || 关于股份回购进展的公告,,,,0,1,3,1,3,ok,0,1,0,0,False,复合资本动作,股权质押/解押|股份回购,0,4,15,4,业绩信号|产品/技术创新|其他|资本动作,True,False,False
688159|2020-08-20|其他,659cb77624c003e1,有方科技,688159.SH,688159,2020-08-20,2020-08-20,2020-08-19,announcement,announcement,其他,,:有方科技关于变更保荐代表人的公告,,:有方科技关于变更保荐代表人的公告 || :有方科技关于公司募集资金存放与实际使用情况的专项报告 || :有方科技第二届监事会第十三次会议决议公告 || :有方科技独立董事关于第二届董事会第十九次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/688159/AN202008191399634423.html,,,0,1,4,1,4,ok,0,1,0,0,False,,,3,6,13,4,业绩信号|其他|管理层/投关信号|资本动作,False,False,False
300098|2020-02-15|资本动作,d10ac666a667eabd,高新兴,300098.SZ,300098,2020-02-15,2020-02-17,2020-02-14,announcement,announcement,资本动作,资本动作,第二期股票期权激励计划(草案)摘要,,第二期股票期权激励计划(草案)摘要 || 上市公司股权激励计划自查表 || 第二期股票期权激励计划(草案) || 第二期股票期权激励计划激励对象名单,https://data.eastmoney.com/notices/detail/300098/AN202002141375127867.html,,,0,1,4,1,4,ok,0,1,0,0,False,股权激励/员工持股,股权激励/员工持股,2,12,25,5,业绩信号|其他|管理层/投关信号|资本动作|风险事件,False,False,False
002313|2018-10-13|资本动作,00ae79fef564dd86,日海智能,002313.SZ,2313,2018-10-13,2018-10-15,2018-10-12,announcement,announcement,资本动作,资本动作,关于控股股东一致行动人增持计划的进展公告,,关于控股股东一致行动人增持计划的进展公告,https://data.eastmoney.com/notices/detail/002313/AN201810121212324973.html,,,0,1,1,1,1,ok,0,1,0,0,False,股东增减持/限售流通,股东增减持/限售流通,5,11,23,3,业绩信号|其他|资本动作,False,False,False
300098|2022-01-29|业绩信号,a622e2d5dfa6eedf,高新兴,300098.SZ,300098,2022-01-29,2022-02-07,2022-01-28,forecast,forecast,业绩信号,业绩信号|产品/技术创新|政策/行业,扭亏 预计:净利润5000-6300,"本报告期内，公司预计2021年度归属于上市公司股东的净利润与上年同期相比，实现扭亏为盈，主要原因如下：（一）报告期内，随着疫情防控形势好转，公司积极开拓车联网、轨道交通和公安信息化等物联网垂直应用领域业务，国内外车联网业务有较大恢复，2021年度整体收入较去年同期增加。同时公司加强成本管控，持续完善供应链管理体系，保障核心材料的供应，维持了稳定的毛利水平；公司推进提质增效的费用管控政策，聚焦资源投放，报告期内期间费用得到控制。（二）公司预计2021年度非经常性损益对净利润的影响金额约为12,500万元，主要为报告期内公司转让原控股子公司深圳星联天通科技有限公司（以下简称“星联天通”）部分股权及星联天通引入战略投资者事项对投资收益产生了积极影响、收到政府补助等原因共同影响所致。",扭亏 预计:净利润5000-6300 || 扭亏 预计净利润5000-6300万 || 2021年度业绩预告,,,,0,1,3,1,3,ok,0,1,0,0,False,,,0,0,14,0,,True,True,False
002313|2016-07-26|其他,d358a9a876eab07f,日海智能,002313.SZ,2313,2016-07-26,2016-07-26,2016-07-25,announcement,announcement,其他,,日海通讯:关于监事会换届选举并征集监事候选人的公告,,日海通讯:关于监事会换届选举并征集监事候选人的公告 || 日海通讯:关于董事会换届选举并征集董事候选人的公告,https://data.eastmoney.com/notices/detail/002313/AN201607250016735488.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,0,1,11,1,其他,True,False,False
688159|2023-08-24|其他,ba6788a29633fb81,有方科技,688159.SH,688159,2023-08-24,2023-08-24,2023-08-23,announcement,announcement,其他,,独立董事关于公司第三届董事会第十八次会议关联交易事项的事前认可意见,,独立董事关于公司第三届董事会第十八次会议关联交易事项的事前认可意见 || 关于转让全资子公司部分股权暨关联交易的公告 || 第三届董事会第十八次会议决议公告 || 财通证券股份有限公司关于深圳市有方科技股份有限公司转让全资子公司部分股权暨关联交易的核查意见 || 独立董事关于第三届董事会第十八次会议相关事项的独立意见 || 第三届监事会第十四次会议决议公告,https://data.eastmoney.com/notices/detail/688159/AN202308231595535070.html,,,0,1,6,1,6,ok,0,1,0,0,False,,,8,15,26,6,业绩信号|其他|客户/订单|管理层/投关信号|资本动作|风险事件,False,False,False
603236|2023-04-28|其他,81b60136f1fa6507,移远通信,603236.SH,603236,2023-04-28,2023-04-28,2023-04-27,announcement,announcement,其他,,关于召开2022年年度股东大会的通知,,关于召开2022年年度股东大会的通知 || 股票交易异常波动公告,https://data.eastmoney.com/notices/detail/603236/AN202304271585964652.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,7,22,3,产品/技术创新|其他|管理层/投关信号,False,False,False
002970|2024-05-28|资本动作,59c22062ded6c378,锐明技术,002970.SZ,2970,2024-05-28,2024-05-28,2024-05-27,announcement,announcement,资本动作,资本动作,关于调整2022年股票期权激励计划行权价格的公告,,关于调整2022年股票期权激励计划行权价格的公告 || 关于调整2024年股票期权激励计划行权价格的公告 || 关于调整第二期员工持股计划购买价格的公告,https://data.eastmoney.com/notices/detail/002970/AN202405271634724788.html,,,0,1,3,1,3,ok,0,1,0,0,False,股权激励/员工持股,股权激励/员工持股,4,13,25,4,产品/技术创新|其他|管理层/投关信号|资本动作,False,False,False
002881|2025-12-02|资本动作,0dfbbb11cf797307,美格智能,002881.SZ,2881,2025-12-02,2025-12-02,2025-12-01,repurchase,repurchase,资本动作,资本动作,回购 完成 金额=316511.37,,回购 完成 金额=316511.37 || 关于部分股票期权注销和部分已授予但尚未解锁的限制性股票回购注销完成的公告,,,,0,1,2,1,2,ok,0,1,0,0,False,股权激励/员工持股,股权激励/员工持股,0,2,5,1,其他,True,False,False
002313|2017-06-29|风险事件,41be078cf7bf798a,日海智能,002313.SZ,2313,2017-06-29,2017-06-29,2017-06-28,announcement,announcement,风险事件,风险事件,日海通讯:关于深圳证券交易所2016年年报问询函的回复,,日海通讯:关于深圳证券交易所2016年年报问询函的回复 || 日海通讯:关于深圳证券交易所对公司问询函的回复,https://data.eastmoney.com/notices/detail/002313/AN201706280674797944.html,,,0,1,2,1,2,ok,0,1,0,0,False,,,1,3,20,3,其他|管理层/投关信号|资本动作,False,False,False
